id,heroName,heroLocation,heroSinceDate,heroImageURL,featureFlag,superpower,category,heroCountry,heroRegion,heroSince,status,heroSuperpower
community-heroes#ran-ribenzaft,Ran Ribenzaft,"Tel Aviv, Israel",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/ranribenzaft-headshotcircle-100px.b82d46cedcab4ad5eb41b567f857b9d6e40480b4.png,,Meetup Organizer,AWS Serverless Hero,Israel,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#ran-ribenzaft,Ran Ribenzaft,"Tel Aviv, Israel",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/ranribenzaft-headshotcircle-100px.b82d46cedcab4ad5eb41b567f857b9d6e40480b4.png,,Blogger,AWS Serverless Hero,Israel,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#raphael-francis,Raphael Quisumbing,"Manila, Philippines",Hero since 2015,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rafaelf-headshotcircle-100px.614dfd5b828a23850656b4d41f1aa9f5197c17c2.png,,Trainer / Educator,AWS Community Hero,Philippines,Asia Pacific,2015,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#raphael-francis,Raphael Quisumbing,"Manila, Philippines",Hero since 2015,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rafaelf-headshotcircle-100px.614dfd5b828a23850656b4d41f1aa9f5197c17c2.png,,Conference Speaker,AWS Community Hero,Philippines,Asia Pacific,2015,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#raphael-francis,Raphael Quisumbing,"Manila, Philippines",Hero since 2015,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rafaelf-headshotcircle-100px.614dfd5b828a23850656b4d41f1aa9f5197c17c2.png,,Meetup Organizer,AWS Community Hero,Philippines,Asia Pacific,2015,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer"
community-heroes#ray-lin,Ray Lin,"Taipei, Taiwan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/Ray%20Lin-100.b5df7cce743792141ef24879225bd0e7efb7899c.png,,Open Source Contributor,AWS Security Hero,Taiwan,Asia Pacific,2023,Current Heros,"Open Source Contributor, Technical Author"
community-heroes#ray-lin,Ray Lin,"Taipei, Taiwan",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/Ray%20Lin-100.b5df7cce743792141ef24879225bd0e7efb7899c.png,,Technical Author,AWS Security Hero,Taiwan,Asia Pacific,2023,Current Heros,"Open Source Contributor, Technical Author"
community-heroes#rehan-van-der-merwe,Rehan van der Merwe,"Pretoria, South Africa",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/rehan-van-der-merwe%20100.6c76c1ef48dce0834d7b9b0cca19748b9d850fb2.png,,Conference Speaker,AWS Community Hero,South Africa,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#rehan-van-der-merwe,Rehan van der Merwe,"Pretoria, South Africa",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/rehan-van-der-merwe%20100.6c76c1ef48dce0834d7b9b0cca19748b9d850fb2.png,,Meetup Organizer,AWS Community Hero,South Africa,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#rehan-van-der-merwe,Rehan van der Merwe,"Pretoria, South Africa",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/rehan-van-der-merwe%20100.6c76c1ef48dce0834d7b9b0cca19748b9d850fb2.png,,Open Source Contributor,AWS Community Hero,South Africa,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#rehan-van-der-merwe,Rehan van der Merwe,"Pretoria, South Africa",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/rehan-van-der-merwe%20100.6c76c1ef48dce0834d7b9b0cca19748b9d850fb2.png,,Blogger,AWS Community Hero,South Africa,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#renato-losio,Renato Losio,"Berlin, Germany",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Renato%20Losio-100.92679385c25107393146ab2ed4a6d2f1b5bf154e.png,,Blogger,AWS Data Hero,Germany,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Technical Author"
community-heroes#renato-losio,Renato Losio,"Berlin, Germany",Hero since 2020,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Renato%20Losio-100.92679385c25107393146ab2ed4a6d2f1b5bf154e.png,,Technical Author,AWS Data Hero,Germany,"Europe, Middle East, & Africa",2020,Current Heros,"Blogger, Technical Author"
community-heroes#richard-fan,Richard Fan,Hong Kong,Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Richard-fan-100.0f770d5298d5db44ba710badf8cf55d5c089ea7d.png,,Conference Speaker,AWS Security Hero,Hong Kong,"Europe, Middle East, & Africa",2023,Current Heros,"Conference Speaker, Blogger"
community-heroes#richard-fan,Richard Fan,Hong Kong,Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Richard-fan-100.0f770d5298d5db44ba710badf8cf55d5c089ea7d.png,,Blogger,AWS Security Hero,Hong Kong,"Europe, Middle East, & Africa",2023,Current Heros,"Conference Speaker, Blogger"
community-heroes#rick-hwang,Rick Hwang,"Taipei City, Taiwan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rick-hwang.9ba43d273e6bdca3850ece54f8ccc7cbacd731d9.png,,Conference Speaker,AWS Community Hero,Taiwan,Asia Pacific,2021,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#rick-hwang,Rick Hwang,"Taipei City, Taiwan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rick-hwang.9ba43d273e6bdca3850ece54f8ccc7cbacd731d9.png,,Blogger,AWS Community Hero,Taiwan,Asia Pacific,2021,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#rick-hwang,Rick Hwang,"Taipei City, Taiwan",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rick-hwang.9ba43d273e6bdca3850ece54f8ccc7cbacd731d9.png,,Technical Author,AWS Community Hero,Taiwan,Asia Pacific,2021,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#rob-koch,Rob Koch,"Seattle, USA",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Rob%20Koch%20100.1c66c678676a00190e91b606c5229ac56a120289.png,,Blogger,AWS Data Hero,United States,North America,2019,Current Heros,"Blogger, Technical Author"
community-heroes#rob-koch,Rob Koch,"Seattle, USA",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Rob%20Koch%20100.1c66c678676a00190e91b606c5229ac56a120289.png,,Technical Author,AWS Data Hero,United States,North America,2019,Current Heros,"Blogger, Technical Author"
community-heroes#rolf-koski,Rolf Koski,"Tampere, Finland",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/rolfkoski-headshotcircle-100px.3d148e0d034b16390e8071be1d4840855810ec34.png,,Meetup Organizer,AWS Community Hero,Finland,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#rolf-koski,Rolf Koski,"Tampere, Finland",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/rolfkoski-headshotcircle-100px.3d148e0d034b16390e8071be1d4840855810ec34.png,,Blogger,AWS Community Hero,Finland,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#rolf-koski,Rolf Koski,"Tampere, Finland",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/rolfkoski-headshotcircle-100px.3d148e0d034b16390e8071be1d4840855810ec34.png,,Technical Author,AWS Community Hero,Finland,"Europe, Middle East, & Africa",2019,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#rosius-ndimofor,Rosius Ndimofor,"Douala, Cameroon",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rosius-ndimofor.6559898ad5ab213106e34936490083d9023715ce.png,,Open Source Contributor,AWS Serverless Hero,Cameroon,"Europe, Middle East, & Africa",2021,Current Heros,"Open Source Contributor, Meetup Organizer, Blogger, Technical Author, Trainer / Educator"
community-heroes#rosius-ndimofor,Rosius Ndimofor,"Douala, Cameroon",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rosius-ndimofor.6559898ad5ab213106e34936490083d9023715ce.png,,Meetup Organizer,AWS Serverless Hero,Cameroon,"Europe, Middle East, & Africa",2021,Current Heros,"Open Source Contributor, Meetup Organizer, Blogger, Technical Author, Trainer / Educator"
community-heroes#rosius-ndimofor,Rosius Ndimofor,"Douala, Cameroon",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rosius-ndimofor.6559898ad5ab213106e34936490083d9023715ce.png,,Blogger,AWS Serverless Hero,Cameroon,"Europe, Middle East, & Africa",2021,Current Heros,"Open Source Contributor, Meetup Organizer, Blogger, Technical Author, Trainer / Educator"
community-heroes#rosius-ndimofor,Rosius Ndimofor,"Douala, Cameroon",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rosius-ndimofor.6559898ad5ab213106e34936490083d9023715ce.png,,Technical Author,AWS Serverless Hero,Cameroon,"Europe, Middle East, & Africa",2021,Current Heros,"Open Source Contributor, Meetup Organizer, Blogger, Technical Author, Trainer / Educator"
community-heroes#rosius-ndimofor,Rosius Ndimofor,"Douala, Cameroon",Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rosius-ndimofor.6559898ad5ab213106e34936490083d9023715ce.png,,Trainer / Educator,AWS Serverless Hero,Cameroon,"Europe, Middle East, & Africa",2021,Current Heros,"Open Source Contributor, Meetup Organizer, Blogger, Technical Author, Trainer / Educator"
community-heroes#rossana-suarez,Rossana Suarez,"Resistencia, Argentina",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/rossana_suarez-modified.3238f71160f7e6a189ba4e9c26bc59b7ab036a73.png,,Trainer / Educator,AWS Container Hero,Argentina,Latin America,2022,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor"
community-heroes#rossana-suarez,Rossana Suarez,"Resistencia, Argentina",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/rossana_suarez-modified.3238f71160f7e6a189ba4e9c26bc59b7ab036a73.png,,Conference Speaker,AWS Container Hero,Argentina,Latin America,2022,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor"
community-heroes#rossana-suarez,Rossana Suarez,"Resistencia, Argentina",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/rossana_suarez-modified.3238f71160f7e6a189ba4e9c26bc59b7ab036a73.png,,Open Source Contributor,AWS Container Hero,Argentina,Latin America,2022,Current Heros,"Trainer / Educator, Conference Speaker, Open Source Contributor"
community-heroes#ruofei-ma,Ruofei Ma,"Beijing, China",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/roufei-ma.1e0a32c9e0aecf6530365b1a32a3f883fa1ab6ae.png,,Conference Speaker,AWS Container Hero,China,Asia Pacific,2020,Current Heros,"Conference Speaker, Blogger, Open Source Contributor"
community-heroes#ruofei-ma,Ruofei Ma,"Beijing, China",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/roufei-ma.1e0a32c9e0aecf6530365b1a32a3f883fa1ab6ae.png,,Blogger,AWS Container Hero,China,Asia Pacific,2020,Current Heros,"Conference Speaker, Blogger, Open Source Contributor"
community-heroes#ruofei-ma,Ruofei Ma,"Beijing, China",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/roufei-ma.1e0a32c9e0aecf6530365b1a32a3f883fa1ab6ae.png,,Open Source Contributor,AWS Container Hero,China,Asia Pacific,2020,Current Heros,"Conference Speaker, Blogger, Open Source Contributor"
community-heroes#rustem-feyzkhanov,Rustem Feyzkhanov,"San Jose, USA",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rustem-feyzkhanov.b820892f2f2800789da7677fdb54cccd37de507d.png,,Trainer / Educator,AWS Machine Learning Hero,United States,North America,2020,Current Heros,"Trainer / Educator, Open Source Contributor, Technical Author, Blogger"
community-heroes#rustem-feyzkhanov,Rustem Feyzkhanov,"San Jose, USA",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rustem-feyzkhanov.b820892f2f2800789da7677fdb54cccd37de507d.png,,Open Source Contributor,AWS Machine Learning Hero,United States,North America,2020,Current Heros,"Trainer / Educator, Open Source Contributor, Technical Author, Blogger"
community-heroes#rustem-feyzkhanov,Rustem Feyzkhanov,"San Jose, USA",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rustem-feyzkhanov.b820892f2f2800789da7677fdb54cccd37de507d.png,,Technical Author,AWS Machine Learning Hero,United States,North America,2020,Current Heros,"Trainer / Educator, Open Source Contributor, Technical Author, Blogger"
community-heroes#rustem-feyzkhanov,Rustem Feyzkhanov,"San Jose, USA",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/rustem-feyzkhanov.b820892f2f2800789da7677fdb54cccd37de507d.png,,Blogger,AWS Machine Learning Hero,United States,North America,2020,Current Heros,"Trainer / Educator, Open Source Contributor, Technical Author, Blogger"
community-heroes#sabiha-ali,Sabiha Ali,"Dubai, United Arab Emirates",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sabiha_ali_headshot-modified.3db8c6f3fe205d175344863f835f7af6687481a6.png,,Conference Speaker,AWS Community Hero,United Arab Emirates,Asia Pacific,2023,Current Heros,Conference Speaker
community-heroes#sanchit-jain,Sanchit Jain,"Mumbai, India",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/sachit-jain-100.3480a4a2cb41a761dabd79226b4ed977be3985a0.png,,Trainer / Educator,AWS Data Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#sanchit-jain,Sanchit Jain,"Mumbai, India",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/sachit-jain-100.3480a4a2cb41a761dabd79226b4ed977be3985a0.png,,Conference Speaker,AWS Data Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#sanchit-jain,Sanchit Jain,"Mumbai, India",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/sachit-jain-100.3480a4a2cb41a761dabd79226b4ed977be3985a0.png,,Meetup Organizer,AWS Data Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#sanchit-jain,Sanchit Jain,"Mumbai, India",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/sachit-jain-100.3480a4a2cb41a761dabd79226b4ed977be3985a0.png,,Technical Author,AWS Data Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#sanchit-jain,Sanchit Jain,"Mumbai, India",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/sachit-jain-100.3480a4a2cb41a761dabd79226b4ed977be3985a0.png,,Blogger,AWS Data Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#sandip-das,Sandip Das,"Kolkata, India",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sandip-das.9463ca3d8127c18eac95272c3708a0dc216d45b2.png,,Conference Speaker,AWS Container Hero,India,Asia Pacific,2020,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#sandip-das,Sandip Das,"Kolkata, India",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sandip-das.9463ca3d8127c18eac95272c3708a0dc216d45b2.png,,Blogger,AWS Container Hero,India,Asia Pacific,2020,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#sandip-das,Sandip Das,"Kolkata, India",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sandip-das.9463ca3d8127c18eac95272c3708a0dc216d45b2.png,,Technical Author,AWS Container Hero,India,Asia Pacific,2020,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#sanguk-park,SangUk Park,"Seoul, Korea",Hero since 2016,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/SangUk_Park-100X100.3f58ffb98b98344bb158a2f350cb6a995fc55b68.png,,Trainer / Educator,AWS Community Hero,South Korea,Asia Pacific,2016,Current Heros,"Trainer / Educator, Meetup Organizer"
community-heroes#sanguk-park,SangUk Park,"Seoul, Korea",Hero since 2016,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/SangUk_Park-100X100.3f58ffb98b98344bb158a2f350cb6a995fc55b68.png,,Meetup Organizer,AWS Community Hero,South Korea,Asia Pacific,2016,Current Heros,"Trainer / Educator, Meetup Organizer"
community-heroes#sathyajith-bhat,Sathyajith Bhat,"Sydney, Australia",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,,Trainer / Educator,AWS Container Hero,Australia,Asia Pacific,2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#sathyajith-bhat,Sathyajith Bhat,"Sydney, Australia",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,,Conference Speaker,AWS Container Hero,Australia,Asia Pacific,2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#sathyajith-bhat,Sathyajith Bhat,"Sydney, Australia",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,,Meetup Organizer,AWS Container Hero,Australia,Asia Pacific,2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#sathyajith-bhat,Sathyajith Bhat,"Sydney, Australia",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,,Open Source Contributor,AWS Container Hero,Australia,Asia Pacific,2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#sathyajith-bhat,Sathyajith Bhat,"Sydney, Australia",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,,Technical Author,AWS Container Hero,Australia,Asia Pacific,2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#sathyajith-bhat,Sathyajith Bhat,"Sydney, Australia",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,,Blogger,AWS Container Hero,Australia,Asia Pacific,2018,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Open Source Contributor, Technical Author, Blogger"
community-heroes#satoshi-yokota,Satoshi Yokota,"Tokyo, Japan",Hero from 2014 to 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/satoshiy-headshotcircle-100px.d6d999cf04a3c16c75e5da7f0173082473bcb342.png,,Blogger,AWS Community Hero,Japan,Asia Pacific,2014,Former Heroes,Blogger
community-heroes#scott-hsieh,Scott Hsieh,"New Taipei City, Taiwan",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/scott-hsieh-100.eba57fd877c6fac57b858c3fed45df34feba7d76.png,,Trainer / Educator,AWS Data Hero,Taiwan,Asia Pacific,2022,Current Heros,"Trainer / Educator, Blogger, Technical Author"
community-heroes#scott-hsieh,Scott Hsieh,"New Taipei City, Taiwan",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/scott-hsieh-100.eba57fd877c6fac57b858c3fed45df34feba7d76.png,,Blogger,AWS Data Hero,Taiwan,Asia Pacific,2022,Current Heros,"Trainer / Educator, Blogger, Technical Author"
community-heroes#scott-hsieh,Scott Hsieh,"New Taipei City, Taiwan",Hero since 2022,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/scott-hsieh-100.eba57fd877c6fac57b858c3fed45df34feba7d76.png,,Technical Author,AWS Data Hero,Taiwan,Asia Pacific,2022,Current Heros,"Trainer / Educator, Blogger, Technical Author"
community-heroes#sebastian-korfmann,Sebastian Korfmann,"Hamburg, Germany",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sebastien-korfmann.fe10f4e96874e912f525d1404ef90a44dd32822b.png,,Trainer / Educator,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Open Source Contributor, Blogger"
community-heroes#sebastian-korfmann,Sebastian Korfmann,"Hamburg, Germany",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sebastien-korfmann.fe10f4e96874e912f525d1404ef90a44dd32822b.png,,Open Source Contributor,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Open Source Contributor, Blogger"
community-heroes#sebastian-korfmann,Sebastian Korfmann,"Hamburg, Germany",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sebastien-korfmann.fe10f4e96874e912f525d1404ef90a44dd32822b.png,,Blogger,AWS DevTools Hero,Germany,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Open Source Contributor, Blogger"
community-heroes#sebastian-mueller,Sebastian Müller,"Hamburg, Germany",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sebastian%20M%c3%bcller%20100.2e3a14dea24e38400e12b8e8f5b47eda8a049ce8.png,,Open Source Contributor,AWS Serverless Hero,Germany,"Europe, Middle East, & Africa",2019,Current Heros,"Open Source Contributor, Blogger, Technical Author"
community-heroes#sebastian-mueller,Sebastian Müller,"Hamburg, Germany",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sebastian%20M%c3%bcller%20100.2e3a14dea24e38400e12b8e8f5b47eda8a049ce8.png,,Blogger,AWS Serverless Hero,Germany,"Europe, Middle East, & Africa",2019,Current Heros,"Open Source Contributor, Blogger, Technical Author"
community-heroes#sebastian-mueller,Sebastian Müller,"Hamburg, Germany",Hero since 2019,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sebastian%20M%c3%bcller%20100.2e3a14dea24e38400e12b8e8f5b47eda8a049ce8.png,,Technical Author,AWS Serverless Hero,Germany,"Europe, Middle East, & Africa",2019,Current Heros,"Open Source Contributor, Blogger, Technical Author"
community-heroes#sena-yakut,Sena Yakut,"Izmir, Turkey",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/sena%20yakut-100.532f05bd303a0fa2eb610aedd2e5b4f134490587.png,,Technical Author,AWS Security Hero,Turkey,"Europe, Middle East, & Africa",2024,Current Heros,"Technical Author, Blogger"
community-heroes#sena-yakut,Sena Yakut,"Izmir, Turkey",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/sena%20yakut-100.532f05bd303a0fa2eb610aedd2e5b4f134490587.png,,Blogger,AWS Security Hero,Turkey,"Europe, Middle East, & Africa",2024,Current Heros,"Technical Author, Blogger"
community-heroes#serhat-can,Serhat Can,"Istanbul, Turkey",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/serhat-can-100.9c38f34791cf6c930eb88798db47cc3208913398.png,,Conference Speaker,AWS Community Hero,Turkey,"Europe, Middle East, & Africa",2018,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#serhat-can,Serhat Can,"Istanbul, Turkey",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/serhat-can-100.9c38f34791cf6c930eb88798db47cc3208913398.png,,Meetup Organizer,AWS Community Hero,Turkey,"Europe, Middle East, & Africa",2018,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#serhat-can,Serhat Can,"Istanbul, Turkey",Hero since 2018,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/serhat-can-100.9c38f34791cf6c930eb88798db47cc3208913398.png,,Blogger,AWS Community Hero,Turkey,"Europe, Middle East, & Africa",2018,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#serkan-ozal,Serkan Özal,"Istanbul, Turkey",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/serkan-ozal.e0b1da7830509b503e5d028e33e4267e2dd94ab3.png,,Conference Speaker,AWS Serverless Hero,Turkey,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#serkan-ozal,Serkan Özal,"Istanbul, Turkey",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/serkan-ozal.e0b1da7830509b503e5d028e33e4267e2dd94ab3.png,,Meetup Organizer,AWS Serverless Hero,Turkey,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#serkan-ozal,Serkan Özal,"Istanbul, Turkey",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/serkan-ozal.e0b1da7830509b503e5d028e33e4267e2dd94ab3.png,,Open Source Contributor,AWS Serverless Hero,Turkey,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#serkan-ozal,Serkan Özal,"Istanbul, Turkey",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/serkan-ozal.e0b1da7830509b503e5d028e33e4267e2dd94ab3.png,,Blogger,AWS Serverless Hero,Turkey,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#former-hero-1,Setia Budi,"Bandung, Indonesia",Hero from 2021 - 2022,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/setia%20budi%20100.a53e392eb3ab4d81ab5375d039d7cedd9cd26009.png,,Conference Speaker,AWS Community Hero,Indonesia,Asia Pacific,2021,Former Heroes,"Conference Speaker, Technical Author"
community-heroes#former-hero-1,Setia Budi,"Bandung, Indonesia",Hero from 2021 - 2022,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/setia%20budi%20100.a53e392eb3ab4d81ab5375d039d7cedd9cd26009.png,,Technical Author,AWS Community Hero,Indonesia,Asia Pacific,2021,Former Heroes,"Conference Speaker, Technical Author"
