ID,Country,Category,Year,Region
62f1de9ee72aea3f43dd,United Kingdom,Serverless,2022,"Europe, Middle East, & Africa"
4387200dd28090235ca1,Nigeria,Containers,2021,"Europe, Middle East, & Africa"
4d761dc55eb332eb006f,Indonesia,Dev Tools,2021,Asia Pacific
5baac5d705495d2e7c05,China,Data,2022,Asia Pacific
f26d5d60ca6b2f810285,Slovakia,Network Content & Delivery,2024,"Europe, Middle East, & Africa"
8e709f36493cef5ac916,Singapore,Machine Learning,2023,Asia Pacific
77196c79779ee324bd63,Bangladesh,Containers,2021,Asia Pacific
fcaf37b8cd6543269003,Philippines,Storage,2022,Asia Pacific
1adfab7b33e69d64cb3d,Netherlands,Cloud Operations,2021,"Europe, Middle East, & Africa"
0c0677acd15d838b6c34,Poland,Serverless,2021,"Europe, Middle East, & Africa"
a8a9568736e10e6b6d28,Canada,Dev Tools,2023,North America
b87ad2e87a005dec5914,Hungary,Containers,2021,"Europe, Middle East, & Africa"
9fed68fe29f896e71439,Australia,Security,2022,Asia Pacific
4424ce8d7a74f6cace39,Mexico,Data,2022,North America
666686c40d6788d47283,United States,Cloud Operations,2021,North America
ba19c991075451c53903,India,Networking & Content Delivery,2022,Asia Pacific
36f829f71a23ecfc85f7,Saudi Arabia,Serverless,2021,"Europe, Middle East, & Africa"
eca5d1be180034d31c9c,Egypt,Dev Tools,2023,"Europe, Middle East, & Africa"
6ea5397975ea0256ae62,Germany,Serverless,2024,"Europe, Middle East, & Africa"
71ca543087f8fe5c18ba,Puerto Rico,Front-End Web & Mobile,2023,North America
c4d2894abcd860bb0448,United Arab Emirates,Serverless,2023,Asia Pacific
1c29a2d2056cbb6dca39,Norway,Front-End Web & Mobile,2021,"Europe, Middle East, & Africa"
cc6c8bb5ab5dc5d92f49,Japan,Dev Tools,2024,Asia Pacific
bc968ebc149066ffcc79,Singapore,Serverless,2023,Asia Pacific
b5bdcd05cffac77c90d8,United Kingdom,Security,2023,"Europe, Middle East, & Africa"
2a9d7103fc45d556a603,Kenya,Security,2023,"Europe, Middle East, & Africa"
15749e32d20efe7ae066,Spain,Security,2021,"Europe, Middle East, & Africa"
82de8ff336365d3af0ae,United Kingdom,Machine Learning,2021,"Europe, Middle East, & Africa"
8d3e7c1abb13bcf222ed,India,Network Content & Delivery,2024,Asia Pacific
fdcf6d24ce669918f787,India,Cloud Operations,2024,Asia Pacific
e97c7c9e50054d63071d,Australia,Serverless,2023,Asia Pacific
59a2cd497bf1e42c7543,India,Dev Tools,2023,Asia Pacific
472d89639d51df919649,United States,Machine Learning,2021,North America
be6ea4ec7e480a3d548f,Spain,Serverless,2023,"Europe, Middle East, & Africa"
d236ee37cdff9ede9f76,Portugal,Dev Tools,2024,"Europe, Middle East, & Africa"
2d54a84f40d669df1bf3,Sri Lanka,Front-End Web & Mobile,2022,Asia Pacific
c054c30fdf4be615dd9e,Egypt,Front-End Web & Mobile,2022,"Europe, Middle East, & Africa"
63c70044d5881ab70164,Canada,Serverless,2022,North America
b2990e8a2afbaad5f443,France,Security,2022,"Europe, Middle East, & Africa"
f0082a2dbc6dc334cda0,Brazil,Containers,2021,Latin America
eaf107c47a2f8ab30d6d,Ecuador,Cloud Operations,2022,Latin America
f239960de77d49ba2854,Netherlands,Serverless,2021,"Europe, Middle East, & Africa"
0e8c805a15c60ab8d6e1,Peru,Networking & Content Delivery,2021,Latin America
4617a02015f69011e468,United Kingdom,Security,2022,"Europe, Middle East, & Africa"
eac2533c8a602dc3415a,United Kingdom,Serverless,2022,"Europe, Middle East, & Africa"
434e96084b4c86bdddc5,Colombia,Networking & Content Delivery,2021,Latin America
f8190af3a0d49e9498c7,Brazil,Serverless,2023,Latin America
fbefbfcbefd373096a63,Peru,Data,2022,Latin America
714a628fbc8bbfc32141,Brazil,Network Content & Delivery,2023,Latin America
60b1939ccce094d5ff57,Sweden,Containers,2023,"Europe, Middle East, & Africa"
15d34a7ad60c704ab715,Sweden,Containers,2022,"Europe, Middle East, & Africa"
ad6fabaa41d80e229a6f,Czech Republic,Security,2021,"Europe, Middle East, & Africa"
9580741461eb35dabb54,United States,Network Content & Delivery,2023,North America
50f4daf562ea7787b2cc,Poland,Network Content & Delivery,2022,"Europe, Middle East, & Africa"
25e1384ca7a3548bbef9,Peru,Machine Learning,2023,Latin America
8c49a69d5c5d6a311bdb,Montenegro,Serverless,2020,"Europe, Middle East, & Africa"
b8b02ec261ed136c651e,Colombia,Containers,2021,Latin America
bb6c405bf928179a8313,United States,Graviton Arm,2021,North America
262f3d7c89cf1aa59748,New Zealand,Security,2024,Asia Pacific
d6badb025c8614f6991b,Hungary,Machine Learning,2020,"Europe, Middle East, & Africa"
b8e7de38a90ab04a7d4d,Kenya,Front-End Web & Mobile,2022,"Europe, Middle East, & Africa"
3c05e51ed2d8d5c83b34,United Kingdom,Front-End Web & Mobile,2021,"Europe, Middle East, & Africa"
39911e63dbf2976b8f64,United Kingdom,Dev Tools,2022,"Europe, Middle East, & Africa"
b46a952065e4844beaf5,Australia,Serverless,2024,Asia Pacific
00480ff6ac7fbdc90848,Serbia,Serverless,2022,"Europe, Middle East, & Africa"
35ebccbfb244a7365677,Slovenia,Serverless,2024,"Europe, Middle East, & Africa"
3c8a05624dc05b1dc948,Finland,Cloud Operations,2022,"Europe, Middle East, & Africa"
8e9df91c80143aceaaee,Hong Kong,Cloud Operations,2021,"Europe, Middle East, & Africa"
745a48d8521294070b2b,Portugal,Serverless,2022,"Europe, Middle East, & Africa"
0b3d72b2012037f742e0,Bulgaria,Cloud Operations,2022,"Europe, Middle East, & Africa"
40a964eeac705add9619,United States,Machine Learning,2020,North America
f2e59aacd9024f33a7fd,Germany,Containers,2022,"Europe, Middle East, & Africa"
f802f6de97a4ebce18ad,Sweden,Serverless,2024,"Europe, Middle East, & Africa"
7c02f7ccea53d32c18e7,United States,Security,2023,North America
d22f569b4bc86fbfd7f3,United Kingdom,Serverless,2023,"Europe, Middle East, & Africa"
fbfa71eb0a12aaf34472,Japan,Front-End Web & Mobile,2022,Asia Pacific
ba13414fb86493b476dd,Japan,Serverless,2024,Asia Pacific
65c7795dd24555346c20,Japan,Serverless,2023,Asia Pacific
2143045dfe39c5435717,Japan,Cloud Operations,2024,Asia Pacific
32ed5d14fa9a89d3ca3b,Japan,Dev Tools,2022,Asia Pacific
444f3412e376d7b2619c,Japan,Security,2022,Asia Pacific
cae47bc5ee0fad646819,Poland,Serverless,2021,"Europe, Middle East, & Africa"
94a4bb6206ff40085c74,Brazil,Security,2023,Latin America
3c290ffab258465dbea0,Germany,Machine Learning,2024,"Europe, Middle East, & Africa"
eaabdcf0d803e56f3e76,Brazil,Dev Tools,2022,Latin America
bcd8f83367ec486c4c53,Chile,Front-End Web & Mobile,2021,Latin America
159fd985fdcdb42bd5ae,Argentina,Machine Learning,2021,Latin America
346125a322d30364ad20,United States,Serverless,2024,North America
7245efb4532d5efee6ef,France,Machine Learning,2023,"Europe, Middle East, & Africa"
2560a78ad6e6b406ab0f,United Kingdom,Serverless,2023,"Europe, Middle East, & Africa"
2f7dc86e23cb4decaa12,United States,Containers,2020,North America
1532de222c4a3d50e8f9,United Kingdom,Data,2021,"Europe, Middle East, & Africa"
0aa750a692bec959cb4f,United States,Dev Tools,2020,North America
a870139639485242afe5,United States,Serverless,2020,North America
386b72d5e1a780025793,Italy,Serverless,2023,"Europe, Middle East, & Africa"
62a9c801843117bbebc8,Italy,Containers,2022,"Europe, Middle East, & Africa"
4f504ce266da988a21a2,United States,Game Tech,2022,North America
09b5cf3903de02e55a1d,United States,Cloud Operations,2021,North America
537a661e562c2564eeb6,Australia,Serverless,2020,Asia Pacific
55c97eaba424869da9c2,Australia,Serverless,2022,Asia Pacific
6d4c6b5f84314c195ede,United States,Containers,2022,North America
1ea71aaadadf7c6fc9f2,Switzerland,Machine Learning,2022,"Europe, Middle East, & Africa"
cf3b2f19af20ce64f48e,Italy,Containers,2021,"Europe, Middle East, & Africa"
974c0d9509c776424f7b,Canada,Serverless,2021,North America
f01876d845b16b14da8d,United States,Serverless,2022,North America
3949c0cd134bac4f3de6,Kenya,Serverless,2022,"Europe, Middle East, & Africa"
2f6af478ab09e2982535,Peru,Machine Learning,2022,Latin America
53744faf63356d4699bb,Cameroon,Machine Learning,2023,"Europe, Middle East, & Africa"
973dc4881c035fc09ddb,United States,Security,2023,North America
94a0b7a50fc32dd87812,Japan,Containers,2023,Asia Pacific
3b045d81156725ee26da,Bangladesh,Serverless,2023,Asia Pacific
220120c32f8332cc697b,India,Data,2022,Asia Pacific
c27eb9cd25715595c749,France,Security,2024,"Europe, Middle East, & Africa"
c768eabcc273af00f734,Turkey,Security,2022,"Europe, Middle East, & Africa"
d4ee2c6f3b8910864b8e,Pakistan,Machine Learning,2021,Asia Pacific
811eff73f51a523e298d,India,Containers,2021,Asia Pacific
8b0ce3473a2e2317651e,Indonesia,Data,2021,Asia Pacific
a835b570c81de70b5436,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
c1f9778206438ef98779,United States,Security,2022,North America
0a2aa117e80e08f9a180,Lebanon,Serverless,2022,"Europe, Middle East, & Africa"
52316ecf0bfaa9af4432,United States,Data,2022,North America
a3a626bf2d30072881ee,Australia,Dev Tools,2021,Asia Pacific
0a7210976dc555fb4435,Austria,Security,2023,"Europe, Middle East, & Africa"
fa95119715d3b53daea6,United States,Dev Tools,2022,North America
88bd2832b93268fb73f8,United States,Security,2022,North America
fb1932ea8ae34721b1e1,Poland,Security,2023,"Europe, Middle East, & Africa"
39d6080d0fd1ab5db4c6,Slovakia,Containers,2023,"Europe, Middle East, & Africa"
faf49a4dff40f98bab02,Czech Republic,Serverless,2024,"Europe, Middle East, & Africa"
bcad3caa0a4984cc747f,Poland,Serverless,2021,"Europe, Middle East, & Africa"
c0acecde04088f8dbd28,United States,Serverless,2024,North America
ed991e2568a84baeadb9,United Kingdom,Cloud Operations,2022,"Europe, Middle East, & Africa"
4a316dca0b2a1aa863ba,Spain,Containers,2022,"Europe, Middle East, & Africa"
4425e4f01677283a7ef2,Spain,Network Content & Delivery,2023,"Europe, Middle East, & Africa"
d21b9444f5186e4fc755,Hungary,Cloud Operations,2021,"Europe, Middle East, & Africa"
25465b727446b318908b,Hong Kong,Machine Learning,2020,"Europe, Middle East, & Africa"
09ddc781358c810a2792,United Kingdom,Data,2021,"Europe, Middle East, & Africa"
f56ed08a3e0d22fcc617,United States,Cloud Operations,2021,North America
d2c10a06661a7c41ed89,Czech Republic,Serverless,2024,"Europe, Middle East, & Africa"
1d9b7e43658e9dba5ef0,Japan,Security,2024,Asia Pacific
48475e689e031771670d,Germany,Machine Learning,2023,"Europe, Middle East, & Africa"
93a1616c687f3708d573,Taiwan,Cloud Operations,2024,Asia Pacific
0b7d9d5b6556e638b7f2,Vietnam,Dev Tools,2022,Asia Pacific
b69e26ff7f1cfecdfc45,Japan,Front-End Web & Mobile,2023,Asia Pacific
b06c2035f560de127671,Japan,Serverless,2022,Asia Pacific
b1118f77083a18f02276,Germany,Front-End Web & Mobile,2020,"Europe, Middle East, & Africa"
ff3ccabbec30d6b0b86a,Pakistan,Front-End Web & Mobile,2023,Asia Pacific
9fffe144b2aa67ccee88,Lebanon,Front-End Web & Mobile,2021,"Europe, Middle East, & Africa"
06a1709ae31592e24118,Lebanon,Data,2022,"Europe, Middle East, & Africa"
bd67b55173b77884136e,Egypt,Machine Learning,2021,"Europe, Middle East, & Africa"
16467f3113820fe66bd7,Egypt,Cloud Operations,2023,"Europe, Middle East, & Africa"
037cab2288d92ba4a2b6,Sri Lanka,Front-End Web & Mobile,2022,Asia Pacific
7c5a3c39d7de9956a363,Sri Lanka,Containers,2023,Asia Pacific
a6bc8fc107f36c09c5f0,Germany,Serverless,2021,"Europe, Middle East, & Africa"
3478886b712d906b5696,Sri Lanka,Containers,2023,Asia Pacific
d556fd1b3b3a85ec3d14,Tunisia,Networking & Content Delivery,2022,"Europe, Middle East, & Africa"
71f282ed5565e1f77fc7,Bahrain,Serverless,2020,"Europe, Middle East, & Africa"
bd28d0b161b88c405208,India,Storage,2021,Asia Pacific
a39ac3ff4aa0aa6be1d0,Pakistan,Containers,2022,Asia Pacific
eba7fac3b848684b5ca3,Kuwait,Security,2022,"Europe, Middle East, & Africa"
3ddf1e488a7cdf8a78a0,Yemen,Network Content & Delivery,2022,"Europe, Middle East, & Africa"
3b377bac5dcbb4ba98b8,Iraq,Serverless,2021,"Europe, Middle East, & Africa"
2efc1a0a1688ef095285,India,Serverless,2020,Asia Pacific
9743fb6aac2cd8a30744,India,Serverless,2022,Asia Pacific
38f65353999b7f095bcb,India,Serverless,2021,Asia Pacific
0bdc8fbb41676624d8d0,Australia,Containers,2023,Asia Pacific
261a5751e1754c6e50e2,India,Network Content & Delivery,2024,Asia Pacific
b08877bcbd542215e51e,Australia,Storage,2021,Asia Pacific
37fba4c3970a49782471,India,Containers,2021,Asia Pacific
9d401cf35e11cf8cb617,Mexico,Network Content & Delivery,2023,North America
835cc7a98e7509856ce1,United Kingdom,Machine Learning,2024,"Europe, Middle East, & Africa"
4829012a1316cd099d1c,Chile,Machine Learning,2022,Latin America
fdf865d2a3d5fc5b74cd,United States,Dev Tools,2021,North America
ee613489db2595852005,Nigeria,Data,2022,"Europe, Middle East, & Africa"
d947895efa69cf9cb78c,Nigeria,Dev Tools,2022,"Europe, Middle East, & Africa"
72efcd0f21348b8a337c,Kenya,Cloud Operations,2023,"Europe, Middle East, & Africa"
5f778b84d71bc0605b09,Nigeria,Machine Learning,2022,"Europe, Middle East, & Africa"
128999385f69656c0b14,Canada,Security,2024,North America
1b4eb502ba4666488900,United States,Serverless,2022,North America
63e28f7ce8fd208c1e07,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
5b68732c00dba4f4384c,Pakistan,Containers,2022,Asia Pacific
04e3a196e5e4ae026eaf,Kenya,Serverless,2022,"Europe, Middle East, & Africa"
968ecc862c21eeb4105c,Saudi Arabia,Dev Tools,2023,"Europe, Middle East, & Africa"
42aa69cfeb03a1186661,Canada,Containers,2022,North America
c44b974d5297e6aeafdc,Australia,Serverless,2023,Asia Pacific
edecec023cf85b26e79b,Indonesia,Serverless,2022,Asia Pacific
27be03d5f02be3d457d6,Nigeria,Machine Learning,2022,"Europe, Middle East, & Africa"
95ec993d844a4f3fc21d,Pakistan,Front-End Web & Mobile,2022,Asia Pacific
3dd01f8897e9be902168,Pakistan,Containers,2023,Asia Pacific
551affcd23984d8b2f45,Pakistan,Data,2021,Asia Pacific
d3c33d27554c0b4510a3,Pakistan,Dev Tools,2022,Asia Pacific
5ca3169ef422510776af,Pakistan,Cloud Operations,2021,Asia Pacific
3f8fa7015584021a87f1,Pakistan,Front-End Web & Mobile,2020,Asia Pacific
0612b6dde648dedea7c7,Pakistan,Dev Tools,2023,Asia Pacific
bdddc2cc0d8b74906138,Pakistan,Data,2021,Asia Pacific
63f9134b822f7a6844e1,United States,Security,2022,North America
7d925899cdd0a874d896,Pakistan,Dev Tools,2024,Asia Pacific
1515015dceae70de2cbb,Indonesia,Data,2023,Asia Pacific
9e23653965c4cc633e88,United States,Machine Learning,2022,North America
929d662087f38046e3da,Netherlands,Dev Tools,2023,"Europe, Middle East, & Africa"
b447de6e2ca6a2e9795d,Pakistan,Data,2023,Asia Pacific
bab2004f1b32680722f8,Egypt,Network Content & Delivery,2023,"Europe, Middle East, & Africa"
977d84780824c1856c94,India,Containers,2023,Asia Pacific
276b4bc5eed128e84ded,Turkey,Data,2021,"Europe, Middle East, & Africa"
c8f2214d7a0a867d53f2,India,Security,2023,Asia Pacific
6f761f24692f3d69658e,India,Security,2024,Asia Pacific
84d2f771925996466277,India,Containers,2022,Asia Pacific
0fa976f546c49f1b8e6f,India,Cloud Operations,2023,Asia Pacific
49cb47fde4d23df829e4,United Kingdom,Front-End Web & Mobile,2023,"Europe, Middle East, & Africa"
b8c62420d38964e4f209,Turkey,Dev Tools,2023,"Europe, Middle East, & Africa"
cb0d76e798070db8a523,Turkey,Security,2023,"Europe, Middle East, & Africa"
aa27a00c09b752533cc7,Italy,Machine Learning,2021,"Europe, Middle East, & Africa"
cd51237af30002c835e5,Turkey,Containers,2021,"Europe, Middle East, & Africa"
fb248432cd1c65585d3f,Iraq,Security,2021,"Europe, Middle East, & Africa"
1e7c71ce7d77ca30d494,Iraq,Machine Learning,2021,"Europe, Middle East, & Africa"
d74a954b024d583c9746,Canada,Machine Learning,2024,North America
850090c3b969116ee0ee,India,Dev Tools,2021,Asia Pacific
a53d15bf1f88bb2910ef,United States,Containers,2022,North America
6e3dbf5e041583005219,Ukraine,Containers,2023,"Europe, Middle East, & Africa"
b05ca738b7763cd89a96,France,Security,2020,"Europe, Middle East, & Africa"
ead6bb163925f01baa02,India,Cloud Operations,2024,Asia Pacific
24aef2c593fcb398bd31,Australia,Machine Learning,2023,Asia Pacific
899fddc42b4162871be5,Thailand,Serverless,2020,Asia Pacific
017626056339c2f69836,Sri Lanka,Serverless,2022,Asia Pacific
407ee6a13fb4b589bcb3,United Kingdom,Containers,2021,"Europe, Middle East, & Africa"
cf4874fb247a03c74508,India,Containers,2023,Asia Pacific
7138e7449a2bc0936960,Scotland,Security,2024,"Europe, Middle East, & Africa"
5c9b2db6f547244e4b8a,United Kingdom,Containers,2022,"Europe, Middle East, & Africa"
6ce529dba67bad8c4811,United Kingdom,Cloud Operations,2023,"Europe, Middle East, & Africa"
c204b0c08167b95be41c,India,Cloud Operations,2021,Asia Pacific
95a68e88e0c6ec5230b3,India,Cloud Operations,2023,Asia Pacific
6f092f76170edc1945ed,United States,Serverless,2022,North America
6c6a0c7743dc0b5cd566,United States,Network Content & Delivery,2022,North America
b9adfc7eedb034d801ce,Australia,Machine Learning,2023,Asia Pacific
cf3a144f64778c4996cd,India,Containers,2020,Asia Pacific
918368144d594767da3e,India,Dev Tools,2022,Asia Pacific
7e3e2ad87b3e36aa4153,United Kingdom,Front-End Web & Mobile,2020,"Europe, Middle East, & Africa"
025578127394c48427cd,United States,Cloud Operations,2024,North America
1cec9e00190896fa4331,United States,Serverless,2021,North America
14e448fda9189a76b582,India,Cloud Operations,2023,Asia Pacific
35c2d4ff0f1d0e212512,India,Containers,2021,Asia Pacific
bb5276be6c1e54f3faee,United States,Machine Learning,2023,North America
aec92a54be9c29f467c1,United States,Storage,2021,North America
2047b253d6064848b231,United States,Cloud Operations,2020,North America
c4ad259dec05747833ab,United States,Data,2023,North America
44a574dad6eb51abf87f,United States,Data,2021,North America
ee685e95e56579c4b16f,India,Cloud Operations,2023,Asia Pacific
cc7941563a71b271b89c,Taiwan,Containers,2020,Asia Pacific
df013096751a7ca10699,Spain,Machine Learning,2020,"Europe, Middle East, & Africa"
f2f3f46aac9086c31344,Philippines,Front-End Web & Mobile,2022,Asia Pacific
86d61a2fa4df7e519c79,Brazil,Data,2021,Latin America
4f9bc6b74d3189c9a4c5,Vietnam,Serverless,2022,Asia Pacific
853ee2025441f0639b39,Philippines,Cloud Operations,2022,Asia Pacific
8826956ed5bc2ba02066,United States,Security,2021,North America
de6b737ad29d659bb354,United Kingdom,Front-End Web & Mobile,2020,"Europe, Middle East, & Africa"
24efe0057cbd55e02251,United States,Security,2022,North America
d8f13385fb753c988779,Denmark,Security,2020,"Europe, Middle East, & Africa"
9ae188f2ee6020b90209,Netherlands,Cloud Operations,2022,"Europe, Middle East, & Africa"
211a7bccec74fa35d806,Chile,Containers,2021,Latin America
6725feb9e6c7742d699b,Lebanon,Containers,2021,"Europe, Middle East, & Africa"
4570a57f266976eb4fab,Italy,Dev Tools,2021,"Europe, Middle East, & Africa"
e536a4824087caf0e413,Chile,Machine Learning,2023,Latin America
4b1a3832e6277a6b881a,Chile,Machine Learning,2022,Latin America
f5cb0de23da0521896b2,Spain,Machine Learning,2022,"Europe, Middle East, & Africa"
14ccc9c037af458a5e4f,Philippines,Network Content & Delivery,2023,Asia Pacific
345b91d59784540e8ab9,Germany,Machine Learning,2021,"Europe, Middle East, & Africa"
4261409eb0e974b6371e,India,Containers,2023,Asia Pacific
fa06495997033bb460be,Ukraine,Containers,2022,"Europe, Middle East, & Africa"
03e5dd62835ed0e93031,United Kingdom,Cloud Operations,2023,"Europe, Middle East, & Africa"
9895ba84d1d5d48d8c14,Finland,Cloud Operations,2021,"Europe, Middle East, & Africa"
71a653d7283d8f0f5c97,Germany,Serverless,2024,"Europe, Middle East, & Africa"
70223909bc560fae2bde,Finland,Dev Tools,2023,"Europe, Middle East, & Africa"
d43f8e73d8167509f50e,Bulgaria,Security,2020,"Europe, Middle East, & Africa"
3d96386edfee58c17350,India,Containers,2022,Asia Pacific
49bb37f2d29a4ab0a6f7,Netherlands,Containers,2022,"Europe, Middle East, & Africa"
4ab27c1cd79fe29700e3,India,Dev Tools,2023,Asia Pacific
94b566c7fc14ec824966,India,Containers,2023,Asia Pacific
f7e3675cd68f1a04ee0a,India,Serverless,2020,Asia Pacific
bfac18ab4cd932a52351,India,Cloud Operations,2024,Asia Pacific
4641d7d4834a7cd4b20c,India,Dev Tools,2022,Asia Pacific
1b5b3ec353dd0bb49d03,Australia,Containers,2024,Asia Pacific
8a6d05ab02484cda6268,Australia,Serverless,2021,Asia Pacific
3d17672efccbf15fec2c,South Africa,Storage,2021,"Europe, Middle East, & Africa"
2e72f08b95688e378e93,Nigeria,Containers,2023,"Europe, Middle East, & Africa"
9193556c08151c32922d,Syria,Data,2023,"Europe, Middle East, & Africa"
bd6e64ffa7b930af1698,Germany,Dev Tools,2023,"Europe, Middle East, & Africa"
5662e647d8a86d07bd80,Japan,Cloud Operations,2023,Asia Pacific
4c2d0aa77c67923e31f6,Kenya,Security,2020,"Europe, Middle East, & Africa"
8bfc21788629cff418ad,Egypt,Networking & Content Delivery,2021,"Europe, Middle East, & Africa"
5c4ac25c4abc7752a9d0,Egypt,Security,2021,"Europe, Middle East, & Africa"
35d3b25f2047bfb09cb6,Indonesia,Containers,2021,Asia Pacific
ec267b384302c3762ca8,South Africa,Storage,2023,"Europe, Middle East, & Africa"
729e88878f937acbe066,Indonesia,Containers,2022,Asia Pacific
57f81e217899313a8892,Sri Lanka,Security,2023,Asia Pacific
41f53017b56dd915c8e6,Nigeria,Serverless,2022,"Europe, Middle East, & Africa"
6ebe5e0a3f9be5f0820a,Nigeria,Game Tech,2022,"Europe, Middle East, & Africa"
1fb3846f69a73376c566,Nigeria,Machine Learning,2022,"Europe, Middle East, & Africa"
db4b8a14bc8e9f7ba952,United Kingdom,Containers,2022,"Europe, Middle East, & Africa"
2558cb6cebe07e304b18,Nigeria,Machine Learning,2023,"Europe, Middle East, & Africa"
66ecdb5774158dbf8d0b,Italy,Data,2021,"Europe, Middle East, & Africa"
706dcc13a96ae758836f,Japan,Machine Learning,2023,Asia Pacific
d5f864d2445b51dcb139,Ukraine,Security,2022,"Europe, Middle East, & Africa"
3d6e674ce53073c75557,Germany,Data,2024,"Europe, Middle East, & Africa"
6f110554175c4868ba80,Australia,Serverless,2024,Asia Pacific
094dd71360a7ba28d6fe,Australia,Machine Learning,2023,Asia Pacific
f93779cb9a2d0f5050e6,Nigeria,Dev Tools,2022,"Europe, Middle East, & Africa"
bdfbd2c0bafa74226492,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
31b95a94caec61cb8ccf,Nigeria,Machine Learning,2023,"Europe, Middle East, & Africa"
29214927e37a25b00091,United States,Networking & Content Delivery,2022,North America
7038fe7bf7319b71ae2c,Nigeria,Containers,2024,"Europe, Middle East, & Africa"
9a3a7170153d69764466,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
c169cc8514c6be6a964f,Nigeria,Game Tech,2022,"Europe, Middle East, & Africa"
2197c75ec34042d92fb3,Nigeria,Containers,2022,"Europe, Middle East, & Africa"
f090707c2b78e5720927,Nigeria,Front-End Web & Mobile,2022,"Europe, Middle East, & Africa"
2db170e7021123112abc,Nigeria,Serverless,2023,"Europe, Middle East, & Africa"
b2a2875d16a531ad8d97,Nigeria,Machine Learning,2022,"Europe, Middle East, & Africa"
bcc11735935e305db8a3,Canada,Containers,2022,North America
e46c74564c76cf1883a4,Egypt,Storage,2022,"Europe, Middle East, & Africa"
648879ae95b8983bc2d8,Morocco,Containers,2022,"Europe, Middle East, & Africa"
3ba0f92a8fab25e04f00,United States,Containers,2022,North America
b8d21a0856f882701fdf,Peru,Serverless,2022,Latin America
0c643af540ae806ee567,India,Cloud Operations,2023,Asia Pacific
aaeca78109a5b20d8d51,India,Serverless,2023,Asia Pacific
36b64034a8cb106d612f,India,Networking & Content Delivery,2022,Asia Pacific
9c0a9606ec209fbc21fe,Turkey,Network Content & Delivery,2021,"Europe, Middle East, & Africa"
2ef6ecbc77b3616b84d1,Nigeria,Data,2022,"Europe, Middle East, & Africa"
59b2ec375d390d8d333f,United Kingdom,Network Content & Delivery,2022,"Europe, Middle East, & Africa"
ed3c334d90cb820cccc1,Israel,Security,2021,"Europe, Middle East, & Africa"
b13cf3c7a4e97af41029,Germany,Data,2022,"Europe, Middle East, & Africa"
23ed73a02dcc7b43a9db,Saudi Arabia,Data,2022,"Europe, Middle East, & Africa"
336bbbffcdaed675f0ab,Brazil,Cloud Operations,2021,Latin America
3c2a8738adad45cb3eaf,Argentina,Serverless,2022,Latin America
f064e54adb80adc9217b,Kenya,Containers,2021,"Europe, Middle East, & Africa"
2a47d08979c33e4950f7,Hong Kong,Machine Learning,2021,"Europe, Middle East, & Africa"
9e2502f3bd02e149d959,United Kingdom,Machine Learning,2023,"Europe, Middle East, & Africa"
18bddb9c2db2d8dc2139,Germany,Serverless,2023,"Europe, Middle East, & Africa"
ba9ffec9718bc84130b4,Hong Kong,Security,2022,"Europe, Middle East, & Africa"
c0077ca83fc37bf4049c,Turkey,Dev Tools,2022,"Europe, Middle East, & Africa"
6ec04feef340e42bf9b6,Turkey,Cloud Operations,2023,"Europe, Middle East, & Africa"
205a4851543a01f9dfb2,Chile,Containers,2022,Latin America
3b2e3642529fce582176,Brazil,Serverless,2022,Latin America
3cb4bdd452e7d5b73749,Spain,Containers,2022,"Europe, Middle East, & Africa"
c1f141c92806d2940463,Argentina,Containers,2021,Latin America
5fbd904916b367471cb5,Estonia,Security,2023,"Europe, Middle East, & Africa"
b752376e414ff830cf54,India,Dev Tools,2022,Asia Pacific
b3a40afeadffe99fbd59,India,Containers,2022,Asia Pacific
09f7f58d61ad2eb10b13,United Kingdom,Machine Learning,2020,"Europe, Middle East, & Africa"
8bf14ed5dd00c63737b3,India,Network Content & Delivery,2024,Asia Pacific
23efb17cc444e36e30d3,India,Dev Tools,2024,Asia Pacific
5e5bab4dd3a0b5359aad,India,Containers,2023,Asia Pacific
995d53609ebd8d80fc47,Sri Lanka,Front-End Web & Mobile,2022,Asia Pacific
55b4e2f34e4f5cbc5380,India,Machine Learning,2020,Asia Pacific
ea10c41bdfc35838b3ee,India,Data,2023,Asia Pacific
f31b2ba3e366fb9f5f5b,Italy,Cloud Operations,2023,"Europe, Middle East, & Africa"
9054e4327b749a77b7bd,United States,Security,2021,North America
63f423a93889a3c5009a,Nigeria,Cloud Operations,2024,"Europe, Middle East, & Africa"
6700d16ac2c5e47d04d9,United States,Serverless,2020,North America
0a309acdbddaecae8435,Poland,Dev Tools,2022,"Europe, Middle East, & Africa"
b9c9c2af9c7e19dcb987,United States,Machine Learning,2021,North America
884ee06b6171ed734658,United Kingdom,Network Content & Delivery,2023,"Europe, Middle East, & Africa"
6008021857671e38122d,Canada,Dev Tools,2022,North America
6be97b26826635999bcd,France,Serverless,2024,"Europe, Middle East, & Africa"
9e40679e9c56140ba134,United Kingdom,Data,2024,"Europe, Middle East, & Africa"
0d3a53b39aa0b3ff4084,United Kingdom,Security,2022,"Europe, Middle East, & Africa"
